"Időszak kezdete","Időszak vége","Adatok száma","Akku töltöttség (%) átlag","Külső hőmérséklet (°C) átlag","Külső relatív páratartalom (%) átlag","Csapadék számláló átlag","Szélsebesség számláló átlag","1. kaptár belső hőmérséklet (°C) átlag","1. kaptár belső relatív páratartalom (%) átlag","1. kaptár hőmérséklet profil 1 (°C) átlag","1. kaptár hőmérséklet profil 2 (°C) átlag","1. kaptár hőmérséklet profil 3 (°C) átlag","1. kaptár hőmérséklet profil 4 (°C) átlag","1. kaptár tömeg (kg) átlag","1. kaptár CO2 koncentráció (ppm) átlag","1. kaptár VOC koncentráció (ppb) átlag","2. kaptár belső hőmérséklet (°C) átlag","2. kaptár belső relatív páratartalom (%) átlag","2. kaptár hőmérséklet profil 1 (°C) átlag","2. kaptár hőmérséklet profil 2 (°C) átlag","2. kaptár hőmérséklet profil 3 (°C) átlag","2. kaptár hőmérséklet profil 4 (°C) átlag","2. kaptár tömeg (kg) átlag","2. kaptár CO2 koncentráció (ppm) átlag","2. kaptár VOC koncentráció (ppb) átlag","3. kaptár belső hőmérséklet (°C) átlag","3. kaptár belső relatív páratartalom (%) átlag","3. kaptár hőmérséklet profil 1 (°C) átlag","3. kaptár hőmérséklet profil 2 (°C) átlag","3. kaptár hőmérséklet profil 3 (°C) átlag","3. kaptár hőmérséklet profil 4 (°C) átlag","3. kaptár tömeg (kg) átlag","3. kaptár CO2 koncentráció (ppm) átlag","3. kaptár VOC koncentráció (ppb) átlag","4. kaptár belső hőmérséklet (°C) átlag","4. kaptár belső relatív páratartalom (%) átlag","4. kaptár hőmérséklet profil 1 (°C) átlag","4. kaptár hőmérséklet profil 2 (°C) átlag","4. kaptár hőmérséklet profil 3 (°C) átlag","4. kaptár hőmérséklet profil 4 (°C) átlag","4. kaptár tömeg (kg) átlag","4. kaptár CO2 koncentráció (ppm) átlag","4. kaptár VOC koncentráció (ppb) átlag","X1 átlag","X2 átlag","X3 átlag","X4 átlag","X5 átlag","X6 átlag","X7 átlag","X8 átlag","X9 átlag","X10 átlag","Beállítás azonosítója átlag"
"2019-05-08 04:00:00","2019-05-08 04:59:59",6,99,9.045,57.528,,,26.468,52.052,31.548,33.423,33.995,33.84,,,,24.343,54.585,30.57,33.3,33.642,33.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 05:00:00","2019-05-08 05:59:59",6,99,7.965,65.368,,,26.142,51.065,31.392,33.32,33.85,33.663,,,,24.025,54.78,30.425,33.213,33.59,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 06:00:00","2019-05-08 06:59:59",6,99,8.74,65.515,,,26.145,49.837,31.392,33.35,33.903,33.693,,,,24.173,54.817,30.467,33.193,33.537,33.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 07:00:00","2019-05-08 07:59:59",6,99,10.065,65.092,,,26.407,49.307,31.558,33.443,33.933,33.717,,,,24.668,51.15,30.643,33.213,33.485,33.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 08:00:00","2019-05-08 08:59:59",6,99,10.737,63.847,,,26.828,49.663,31.715,33.465,33.955,33.767,,,,25.032,51.055,30.798,33.308,33.592,33.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 09:00:00","2019-05-08 09:59:59",6,99,12.74,61.31,,,27.692,50.938,32.037,33.58,34.007,33.848,,,,26.107,51.578,31.382,33.59,33.757,34.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 10:00:00","2019-05-08 10:59:59",6,99.333,15.598,50.927,,,29.483,52.022,32.695,33.935,34.308,34.225,,,,27.513,55.545,32.017,33.998,34.068,34.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 11:00:00","2019-05-08 11:59:59",6,99.333,15.87,49.875,,,29.485,56.473,32.81,34.068,34.51,34.498,,,,28.018,58.33,32.225,34.122,34.142,34.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 12:00:00","2019-05-08 12:59:59",6,99,16.963,46.86,,,29.702,57.673,32.925,34.185,34.59,34.58,,,,29.242,58.602,32.725,34.36,34.278,34.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 13:00:00","2019-05-08 13:59:59",6,99,17.463,45.727,,,30.17,59.097,33.267,34.392,34.787,34.913,,,,31.963,57.043,33.872,34.912,34.632,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 14:00:00","2019-05-08 14:59:59",6,99,18.087,46.517,,,30.42,60.527,33.475,34.662,35.205,35.59,,,,34.987,57.215,35.195,35.568,34.977,35.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 15:00:00","2019-05-08 15:59:59",6,99,18.728,47.355,,,30.663,62.097,33.662,34.86,35.432,35.9,,,,34.925,58.402,35.227,35.63,35.06,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 16:00:00","2019-05-08 16:59:59",6,99,18.185,47.93,,,30.667,63.902,33.715,34.923,35.475,35.862,,,,34.198,59.93,34.997,35.528,34.987,35.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 17:00:00","2019-05-08 17:59:59",6,99,17.337,54.143,,,30.65,65.473,33.767,34.93,35.33,35.495,,,,32.462,62.697,34.342,35.225,34.83,34.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 18:00:00","2019-05-08 18:59:59",6,99,16.365,56.548,,,30.447,66.953,33.64,34.777,35.078,35.057,,,,30.322,65.795,33.402,34.778,34.59,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 19:00:00","2019-05-08 19:59:59",6,99,15.538,58.442,,,29.89,67.347,33.257,34.55,34.87,34.79,,,,29.238,67.083,32.798,34.433,34.395,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 20:00:00","2019-05-08 20:59:59",6,99,14.23,63.273,,,29.57,67.865,33.142,34.42,34.75,34.66,,,,28.152,65.863,32.29,34.193,34.267,34.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 21:00:00","2019-05-08 21:59:59",6,99,13.03,68.48,,,29.172,68.108,32.995,34.33,34.695,34.548,,,,27.737,66.278,32.195,34.12,34.3,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 22:00:00","2019-05-08 22:59:59",6,99,12.177,70.35,,,28.693,67.993,32.767,34.173,34.59,34.477,,,,27.472,68.64,32.08,34.08,34.183,34.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-08 23:00:00","2019-05-08 23:59:59",6,98.167,11.697,70.697,,,28.32,67.002,32.598,34.163,34.61,34.475,,,,27.192,67.882,31.965,33.987,34.09,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 00:00:00","2019-05-09 00:59:59",6,98,11.97,72.845,,,28.022,65.402,32.465,34.05,34.56,34.465,,,,27.038,64.77,31.818,33.923,34.07,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 01:00:00","2019-05-09 01:59:59",6,98,11.345,77.483,,,27.632,64.933,32.267,33.953,34.497,34.435,,,,26.597,65.893,31.57,33.81,34.017,34.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 02:00:00","2019-05-09 02:59:59",6,98,11.508,73.183,,,27.865,66.157,32.338,33.943,34.463,34.372,,,,26.843,69.362,31.798,33.87,34.02,34.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 03:00:00","2019-05-09 03:59:59",6,98,11.495,71.523,,,27.805,65.843,32.32,33.942,34.41,34.3,,,,26.592,65.682,31.548,33.738,33.955,34.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 04:00:00","2019-05-09 04:59:59",6,98,11.323,70.658,,,27.617,65.793,32.205,33.892,34.41,34.33,,,,26.397,64.773,31.497,33.737,33.943,34.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 05:00:00","2019-05-09 05:59:59",6,98,11.34,71.778,,,27.683,65.157,32.297,33.965,34.443,34.32,,,,26.547,65.385,31.602,33.82,34.008,34.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 06:00:00","2019-05-09 06:59:59",6,98,11.728,73.553,,,27.877,64.872,32.277,33.922,34.453,34.3,,,,26.732,66.097,31.632,33.82,33.985,34.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 07:00:00","2019-05-09 07:59:59",6,98,11.862,75.895,,,27.87,63.562,32.287,33.945,34.467,34.348,,,,26.688,63.478,31.57,33.705,33.86,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 08:00:00","2019-05-09 08:59:59",6,97.833,11.26,86.945,,,28.107,65.507,32.372,33.975,34.455,34.35,,,,26.657,63.167,31.55,33.672,33.89,34.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 09:00:00","2019-05-09 09:59:59",6,97.167,12.062,86.143,,,28.092,65.55,32.35,33.963,34.443,34.34,,,,26.702,63.068,31.517,33.633,33.818,34.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 10:00:00","2019-05-09 10:59:59",6,97,11.657,84.833,,,27.975,66.678,32.268,33.808,34.3,34.193,,,,26.673,64.315,31.538,33.61,33.77,34.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 11:00:00","2019-05-09 11:59:59",6,97,11.673,85.867,,,27.718,65.995,32.047,33.672,34.182,34.1,,,,26.693,62.648,31.487,33.57,33.715,33.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 12:00:00","2019-05-09 12:59:59",6,97,11.773,83.388,,,27.885,66.495,32.08,33.725,34.235,34.13,,,,26.845,61.697,31.475,33.507,33.66,33.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 13:00:00","2019-05-09 13:59:59",6,97,12.53,78.39,,,27.817,65.635,31.953,33.55,34.152,34.162,,,,27.603,58.61,31.808,33.652,33.673,33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 14:00:00","2019-05-09 14:59:59",6,97,14.09,76.078,,,28.322,64.822,32.247,33.81,34.455,34.652,,,,29.42,62.115,32.715,34.205,33.963,34.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 15:00:00","2019-05-09 15:59:59",6,97,14.337,73.822,,,28.778,65.902,32.558,34.017,34.602,34.715,,,,29.127,66.005,32.632,34.225,34.1,34.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 16:00:00","2019-05-09 16:59:59",6,97,14.635,73.58,,,29.01,67.182,32.693,34.122,34.622,34.652,,,,28.998,68.027,32.592,34.202,34.1,34.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 17:00:00","2019-05-09 17:59:59",6,97,14.647,74.098,,,29.142,69.273,32.757,34.205,34.683,34.77,,,,29.242,67.575,32.653,34.235,34.11,34.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 18:00:00","2019-05-09 18:59:59",6,97,14.537,75.345,,,29.248,70.22,32.903,34.31,34.8,34.858,,,,29.695,69.888,32.882,34.415,34.258,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 19:00:00","2019-05-09 19:59:59",6,97,14.033,76.498,,,29.237,71.293,32.965,34.32,34.695,34.568,,,,28.07,72.17,32.142,34.038,34.058,34.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 20:00:00","2019-05-09 20:59:59",6,97,12.373,80.322,,,28.768,71.517,32.705,34.122,34.497,34.33,,,,26.867,70.352,31.548,33.705,33.87,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 21:00:00","2019-05-09 21:59:59",6,97,11.978,80.358,,,28.142,69.83,32.435,34.008,34.487,34.36,,,,26.27,70.117,31.257,33.548,33.808,34.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 22:00:00","2019-05-09 22:59:59",6,97,11.792,79.212,,,28.122,70.07,32.442,34.018,34.453,34.318,,,,26.113,71.737,31.278,33.598,33.86,34.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-09 23:00:00","2019-05-09 23:59:59",6,96.167,10.438,83.942,,,27.375,68.343,32.082,33.818,34.328,34.153,,,,25.843,72.28,31.227,33.547,33.745,33.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 00:00:00","2019-05-10 00:59:59",6,96,9.698,84.493,,,27.148,67.573,31.963,33.715,34.237,34.07,,,,25.268,70.497,30.933,33.402,33.652,33.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 01:00:00","2019-05-10 01:59:59",6,96,9.293,85.165,,,26.865,65.873,31.777,33.643,34.248,34.112,,,,25.16,68.443,30.87,33.37,33.6,33.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 02:00:00","2019-05-10 02:59:59",6,96,10.56,78.733,,,27.15,64.38,31.892,33.59,34.132,33.935,,,,25.647,65.683,31.11,33.485,33.705,33.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 03:00:00","2019-05-10 03:59:59",6,96,10.903,75.965,,,27.332,64.45,31.933,33.673,34.278,34.12,,,,25.793,67.062,31.227,33.517,33.717,33.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 04:00:00","2019-05-10 04:59:59",6,96,11.952,68.765,,,27.83,65.25,32.162,33.79,34.29,34.152,,,,26.002,66.132,31.318,33.6,33.8,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 05:00:00","2019-05-10 05:59:59",6,96,11.72,69.682,,,27.673,65.168,32.092,33.79,34.278,34.132,,,,26.163,68.628,31.485,33.655,33.81,34.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 06:00:00","2019-05-10 06:59:59",6,96,11.305,73.707,,,27.295,62.792,31.9,33.65,34.183,33.953,,,,25.925,66.26,31.298,33.602,33.822,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 07:00:00","2019-05-10 07:59:59",6,96.167,12.998,68.522,,,27.632,60.865,32.1,33.767,34.258,34.028,,,,26.252,66.045,31.443,33.663,33.818,34.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 08:00:00","2019-05-10 08:59:59",6,96.167,15.067,60.688,,,28.578,61.952,32.443,33.985,34.435,34.32,,,,27.377,64.645,32.038,33.945,33.985,34.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 09:00:00","2019-05-10 09:59:59",6,96,16.082,53.363,,,28.932,62.655,32.683,34.08,34.518,34.412,,,,27.733,62.515,32.122,34.092,34.112,34.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 10:00:00","2019-05-10 10:59:59",6,97.833,17.575,49.13,,,29.725,62.817,32.935,34.215,34.642,34.59,,,,28.735,62.24,32.57,34.268,34.237,34.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 11:00:00","2019-05-10 11:59:59",6,100,18.132,45.322,,,30.16,65.428,33.205,34.402,34.82,34.8,,,,29.01,61.29,32.703,34.33,34.268,34.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 12:00:00","2019-05-10 12:59:59",6,100,18.973,42.558,,,30.362,66.042,33.318,34.487,34.86,34.84,,,,29.717,61.987,32.903,34.465,34.33,34.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 13:00:00","2019-05-10 13:59:59",6,100,19.723,40.347,,,30.718,66.232,33.56,34.662,35.028,35.09,,,,31.08,60.59,33.518,34.737,34.475,34.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 14:00:00","2019-05-10 14:59:59",6,100,20.435,36.058,,,30.973,65.852,33.787,34.912,35.392,35.642,,,,33.608,59.803,34.568,35.237,34.768,34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 15:00:00","2019-05-10 15:59:59",6,100,19.87,37.782,,,30.877,66.282,33.727,34.913,35.402,35.642,,,,33.122,59.875,34.443,35.237,34.757,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 16:00:00","2019-05-10 16:59:59",6,100,20.038,38.69,,,30.872,66.43,33.77,34.955,35.518,35.86,,,,33.818,57.055,34.703,35.35,34.81,34.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 17:00:00","2019-05-10 17:59:59",6,100,19.735,41.753,,,30.598,64.767,33.725,35.007,35.58,35.955,,,,34.075,57.383,34.913,35.435,34.86,34.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 18:00:00","2019-05-10 18:59:59",6,99.167,18.38,47.313,,,30.56,65.582,33.672,34.943,35.383,35.497,,,,31.735,63.035,34.005,35.06,34.757,34.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 19:00:00","2019-05-10 19:59:59",6,99,17.253,53.365,,,30.498,67.793,33.61,34.77,35.06,34.987,,,,29.468,65.612,32.947,34.505,34.402,34.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 20:00:00","2019-05-10 20:59:59",6,99,16.76,52.247,,,30.312,68.585,33.432,34.65,34.965,34.84,,,,29.172,69.182,32.788,34.423,34.34,34.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 21:00:00","2019-05-10 21:59:59",6,99,16.12,51.588,,,30.31,70.437,33.485,34.62,34.963,34.89,,,,29.235,72.555,32.945,34.508,34.422,34.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 22:00:00","2019-05-10 22:59:59",6,99,14.392,58.62,,,29.822,71.645,33.245,34.487,34.798,34.653,,,,28.402,72.48,32.498,34.308,34.31,34.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-10 23:00:00","2019-05-10 23:59:59",6,99,13.187,60.665,,,29.078,71.183,32.852,34.255,34.673,34.558,,,,27.89,74.093,32.268,34.16,34.203,34.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 00:00:00","2019-05-11 00:59:59",6,99,11.79,67.477,,,28.315,69.59,32.602,34.092,34.55,34.465,,,,27.29,73.69,31.975,34.027,34.11,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 01:00:00","2019-05-11 01:59:59",6,99,11.398,67.048,,,27.915,68.643,32.257,33.953,34.475,34.342,,,,26.675,72.128,31.727,33.85,34.03,34.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 02:00:00","2019-05-11 02:59:59",6,99,11.018,66.997,,,27.7,67.432,32.225,33.923,34.455,34.31,,,,26.438,72.932,31.612,33.85,34.03,34.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 03:00:00","2019-05-11 03:59:59",6,99,10.988,67.932,,,27.655,67.048,32.203,33.945,34.455,34.39,,,,26.17,71.155,31.445,33.713,33.922,34.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 04:00:00","2019-05-11 04:59:59",6,99,11.457,70.577,,,27.732,66.533,32.227,33.893,34.445,34.34,,,,26.578,69.988,31.6,33.852,34.017,34.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 05:00:00","2019-05-11 05:59:59",6,99,11.497,74.828,,,27.892,66.338,32.328,34.008,34.475,34.35,,,,26.828,70.24,31.705,33.852,33.985,34.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 06:00:00","2019-05-11 06:59:59",6,98.167,11.93,76.772,,,27.908,65.785,32.255,33.943,34.443,34.298,,,,27.122,68.88,31.862,33.922,34.008,34.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 07:00:00","2019-05-11 07:59:59",6,98.667,12.725,75.707,,,28.202,65.147,32.415,33.963,34.442,34.267,,,,27.498,65.803,31.973,33.965,34.1,34.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 08:00:00","2019-05-11 08:59:59",6,98.167,15.29,64.16,,,29.148,65.818,32.84,34.225,34.6,34.465,,,,28.407,63.272,32.415,34.215,34.235,34.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 09:00:00","2019-05-11 09:59:59",6,98,16.402,65.572,,,29.468,65.665,32.965,34.31,34.788,34.777,,,,29.237,66.005,32.862,34.475,34.372,34.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 10:00:00","2019-05-11 10:59:59",6,98.167,19.213,56.205,,,30.473,63.855,33.352,34.507,34.923,34.933,,,,29.977,66.962,33.163,34.662,34.518,34.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 11:00:00","2019-05-11 11:59:59",6,99,19.915,54.953,,,31.025,66.252,33.693,34.745,35.088,35.068,,,,30.387,66.128,33.322,34.713,34.57,34.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 12:00:00","2019-05-11 12:59:59",6,99,20.643,53.442,,,31.173,66.642,33.767,34.85,35.182,35.203,,,,31.458,65.208,33.808,34.923,34.62,34.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 13:00:00","2019-05-11 13:59:59",6,99,20.587,55.965,,,31.012,65.697,33.727,34.85,35.248,35.33,,,,31.857,66.28,34.027,35.09,34.747,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 14:00:00","2019-05-11 14:59:59",6,98.167,22.07,52.493,,,31.99,66.393,34.302,35.255,35.6,35.808,,,,34.155,60.885,34.995,35.6,35.122,35.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 15:00:00","2019-05-11 15:59:59",6,98,20.205,58.155,,,31.457,67.178,34.068,35.1,35.423,35.475,,,,31.728,65.472,34.048,35.195,34.923,35.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 16:00:00","2019-05-11 16:59:59",6,98,18.977,62.83,,,31.032,67.395,33.807,34.838,35.195,35.217,,,,30.533,66.167,33.455,34.852,34.682,34.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 17:00:00","2019-05-11 17:59:59",6,98,16.452,81.188,,,30.47,69.218,33.548,34.675,34.957,34.838,,,,29.043,67.948,32.725,34.402,34.402,34.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 18:00:00","2019-05-11 18:59:59",6,98,15.635,87.69,,,29.863,69.415,33.235,34.453,34.83,34.79,,,,28.362,70.277,32.372,34.153,34.172,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 19:00:00","2019-05-11 19:59:59",6,98,14.972,88.195,,,29.577,69.627,33.07,34.362,34.757,34.725,,,,28.32,70.23,32.35,34.14,34.185,34.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 20:00:00","2019-05-11 20:59:59",6,98,14.635,88.497,,,29.448,69.755,33.037,34.392,34.81,34.737,,,,28.35,71.493,32.402,34.227,34.248,34.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 21:00:00","2019-05-11 21:59:59",6,98,13.285,89.942,,,28.813,70.073,32.81,34.287,34.727,34.662,,,,27.972,72.3,32.308,34.227,34.248,34.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 22:00:00","2019-05-11 22:59:59",6,98,10.247,92.02,,,26.998,71.352,32.06,33.893,34.487,34.443,,,,26.118,74.163,31.56,33.83,34.038,34.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-11 23:00:00","2019-05-11 23:59:59",6,98,8.877,92.758,,,26.278,71.248,31.62,33.622,34.31,34.213,,,,25.47,73.757,31.257,33.663,33.913,34.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 00:00:00","2019-05-12 00:59:59",6,98,8.433,93.372,,,26.065,69.325,31.622,33.632,34.28,34.247,,,,25.075,71.818,31.037,33.55,33.842,34.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 01:00:00","2019-05-12 01:59:59",6,98,8.637,92.955,,,26.305,68.67,31.705,33.695,34.34,34.247,,,,25.17,70.258,31.068,33.568,33.787,33.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 02:00:00","2019-05-12 02:59:59",6,97.167,8.857,92.177,,,26.28,67.873,31.6,33.61,34.26,34.172,,,,25.302,68.218,31.11,33.56,33.798,33.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 03:00:00","2019-05-12 03:59:59",6,97,8.732,93.25,,,26.442,68.057,31.62,33.622,34.235,34.153,,,,25.56,66.4,31.267,33.717,33.902,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 04:00:00","2019-05-12 04:59:59",6,97,9.243,91.06,,,26.598,66.842,31.768,33.715,34.34,34.162,,,,25.66,67.618,31.353,33.727,33.943,34.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 05:00:00","2019-05-12 05:59:59",6,97,9.513,90.677,,,26.687,66.925,31.695,33.662,34.33,34.225,,,,25.832,66.07,31.392,33.788,33.963,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 06:00:00","2019-05-12 06:59:59",6,97,9.868,89.82,,,26.803,66.198,31.883,33.77,34.35,34.175,,,,26.005,68.588,31.528,33.86,34.02,34.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 07:00:00","2019-05-12 07:59:59",6,97,10.283,90.317,,,26.928,66.367,31.828,33.705,34.307,34.183,,,,26.347,66.73,31.558,33.788,33.963,34.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 08:00:00","2019-05-12 08:59:59",6,97,11.623,85.408,,,27.343,67.397,31.985,33.715,34.31,34.162,,,,26.813,66.53,31.768,33.902,34.028,34.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 09:00:00","2019-05-12 09:59:59",6,97,12.452,79.96,,,27.52,68.445,32.007,33.745,34.35,34.32,,,,26.908,64.958,31.695,33.86,33.995,34.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-05-12 10:00:00","2019-05-12 10:59:59",6,97,12.695,77.19,,,27.613,68.825,32.068,33.8,34.35,34.278,,,,27.07,64.603,31.755,33.83,33.913,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
